id,address,source,city,country,zip,sourceId,state,longitude,latitude,updated
761,2105 Clarendon Crossing,L,La Roxas,PH,6217,6585324d-6525-4441-a159-f52d9d6fdc8f,,121.0080574,14.6103278,4/10/19
762,1 David Junction,2XL,Biały Bór,PL,78-425,e88bcc06-2d25-4653-b984-2f5cad66ff4d,,16.8352157,53.8964099,4/26/19
763,345 Forest Run Way,S,Hengli,CN,,1304b833-52db-4044-a9de-677925d64171,,121.022581,31.627447,7/20/18
764,43886 Caliangt Drive,XS,Ponta Grossa,BR,84000-000,5e1cd8b9-59ea-4f03-b0f8-44ea6e05286c,,-50.1584514,-25.0993621,1/4/20
765,2 Emmet Street,2XL,Terek,RU,361203,2228dc0e-b349-4b56-ad18-1f132cca128f,,44.1393572,43.4795902,7/27/18
766,1016 Sundown Drive,XL,Kukulu,ID,,8ce182e7-039f-4601-a6a8-3b7d38a9b991,,107.90367,-6.8909727,4/16/18
767,530 Sage Center,XS,Longquan,CN,,4c14b171-37be-4153-934b-1baf8b8af068,,119.141473,28.074649,3/30/18
768,41388 Crowley Court,L,Amiens,FR,80891 CEDEX 3,5c862d9e-2f43-46b9-a8de-c404c6217b7b,B6,2.3000664,49.8921732,11/25/20
769,74322 Artisan Parkway,2XL,Dmitriyevka,RU,452242,c9a7984a-cb5f-4c95-9165-55a0c9c8abf8,,87.8550409,56.0184306,12/12/20
770,5 Barnett Place,2XL,Sollefteå,SE,881 52,d34297af-57c2-4f6f-834d-34c0bb93c28b,Y,17.2654819,63.1747832,2/18/19
771,4 Merrick Point,S,Amargosa,BR,45300-000,7c950579-c00e-4b0b-8202-e3d051691cca,,-39.5099186,-13.0719408,9/23/20
772,41 Duke Street,L,Sapele,NG,,563dc2bb-d48e-4beb-a9f2-d30590ab310b,,5.6931356,5.8750769,12/20/18
773,9535 Waxwing Alley,M,Tumcon Ilawod,PH,1045,90486708-3e72-4e2b-b1ab-0b8d6297eac0,,122.66667,10.91667,2/16/19
774,0 Dahle Pass,3XL,La Courneuve,FR,93126 CEDEX,e1615679-0d19-46cb-8173-d805d6c0f1b2,A8,2.3882228,48.9236625,7/31/20
775,71980 Norway Maple Center,XS,Bagacay,PH,6216,e7cfb908-0109-4ff9-b615-e36022adf62f,,123.9196804,12.9796798,4/22/20
776,1451 Hudson Center,XL,Tselinnoye,RU,659430,fee6dbb4-58cc-49a2-a9e5-7c6ee3cd758b,,85.6747154,53.0803781,4/20/20
777,626 Moland Park,3XL,Marvdasht,IR,,2dae2eba-e7e2-4ebe-a96a-0292e4eda9cd,,52.8205515,29.878738,1/25/18
778,1880 Pearson Way,S,Kinéta,GR,,dc69b640-c124-4e0f-aead-87883d429578,,23.2138496,37.9695509,8/1/19
779,9398 Memorial Court,XL,Atlanta,US,31119,d539bd25-4062-447d-bc1f-855a3e9e7327,GA,-84.3679295,33.8524536,11/22/20
780,514 Mariners Cove Plaza,3XL,Bovec,SI,5230,4525f00c-fcb4-4bc5-94b6-9dd8fee8bf14,,13.5516829,46.3376387,7/24/18
781,540 Cordelia Way,XL,Berdorf,LU,L-6562,47fda583-7375-4ffa-ab56-ad05a72b434d,,6.4041782,49.8053451,1/2/19
782,179 Thackeray Trail,S,Guinticgan,PH,5019,00d56abc-52a1-4e48-9c0d-ee1388ddb1c5,,123.1156361,11.5521428,6/22/19
783,76909 East Avenue,L,Selebi-Phikwe,BW,,595d552f-25cd-4fe7-b965-80a73023b263,,27.8428651,-22.0028763,7/28/20
784,6715 Clarendon Trail,XS,Nieborów,PL,99-416,576874b8-f1d3-470e-b667-8ebd6dfd53a5,,20.0873091,52.0564395,10/1/20
785,806 Hoffman Trail,XL,Nozdrzec,PL,36-245,95c771b1-b2d2-4e74-8e88-8508c3a4a86e,,22.2174725,49.757244,4/14/18
786,08 Ramsey Crossing,L,Valejas,PT,2730-077,0b212858-871d-4c18-b3e1-961b2fc82fe5,11,-9.268126,38.7336567,1/28/18
787,90545 Upham Hill,XS,Cortinhas,PT,4635-115,34f83161-8d83-4254-a55c-7369983460af,13,-8.1650422,41.2080707,3/1/18
788,54648 Shelley Point,S,Snizhne,UA,,94a7f5ca-8573-4ffe-b65e-b65f794bda18,,38.7656121,48.0282789,7/10/19
789,449 Dawn Point,XS,Ocote Paulino,HN,,7c29b009-d528-4f96-89a8-e816173b0e17,,-87.6,15.41667,12/4/18
790,68756 Dakota Alley,L,San José,CR,40602,26ab0e0c-1aee-4589-9ffb-620ff3a0ae8a,,-84.1014639,9.9165452,2/18/20
791,6 Oneill Street,3XL,Starobin,BY,,08747dbd-de19-4db9-862b-2fc408be3262,,27.4572059,52.7312889,7/11/20
792,2728 Clarendon Circle,S,Morteros,AR,2421,17f0de0f-8d91-44aa-9001-3503bdbec67d,,-62.0729285,-31.4311903,6/3/20
793,21513 Ramsey Road,XS,San Jose,US,95128,acbbd0e7-eb6f-44f0-addc-3c1751765630,CA,-121.9416226,37.3189149,7/21/18
794,49627 Heath Junction,L,Bajingzi,CN,,366acd78-4c22-4af8-9024-cd26e1b61449,,124.734722,46.023082,8/1/18
795,3 2nd Lane,XS,Oslo,NO,376,4bff576b-906d-4ba2-955a-4fcd95907710,3,10.6771005,59.9428184,8/14/20
796,955 Rigney Way,XL,Sindang,ID,,a16b2513-df1c-4e1d-b733-f85fe2057c44,,108.2970692,-6.3398714,10/21/20
797,3745 Shopko Trail,L,Ciemas,ID,,06e9584b-54ae-4738-82f0-37e655e629b9,,106.5112712,-7.196982,1/20/18
798,729 Nova Street,L,Kalianda,ID,,9b2929cc-1506-422d-a5c1-9ae058182fc6,,105.5826123,-5.6935288,5/29/20
799,8 Spohn Park,3XL,Węgierska Górka,PL,34-350,893534ce-57e4-4ca9-802d-f3c5ea7300f9,,19.1332531,49.5962241,6/7/19
,,3XL,,ID,,3b668dc8-b18c-4fe1-ac53-cf9b302a94d7,,122.1916328,-8.618134,4/26/19
801,80192 Rowland Circle,L,Guaíra,BR,14790-000,3c15c3d2-ae77-4cd1-8386-1cc760350f50,,-48.310855,-20.3253713,3/31/18
802,343 Swallow Parkway,3XL,Kuala Lumpur,MY,50700,645718b6-3e56-40c0-b1a8-7676495c7f65,KUL,101.7178316,3.1523104,6/16/18
803,23 Basil Park,S,Wenchi,GH,,7608c5e5-c05f-4963-9a83-1d1859b24220,,-2.1008486,7.7419585,3/22/19
804,7 Holmberg Hill,3XL,Mloko,ID,,436e42fe-1c18-4938-9cc1-3a8cb3fe5f6b,,110.1726465,-7.3608928,2/7/20
805,767 Thackeray Center,L,Bamenda,CM,,136ea3bc-8836-4e35-82ad-5428d14f45ea,,10.1591213,5.9630513,6/20/19
806,7 Nova Court,M,Xuebu,CN,,be2768b6-51d2-4ee3-85e5-9cd2524d4765,,119.382381,31.717564,9/19/20
807,8 Sunbrook Plaza,XS,Jefferson City,US,65105,a1bd77cd-89ac-428b-b1b0-669b7c2050be,MO,-92.15,38.5,2/11/19
808,82 Vahlen Court,S,Taganak,PH,4100,85886abe-4d70-4aec-b8ad-7644324e9f6c,,118.0689847,6.2317308,5/21/18
809,9 Golf Course Place,S,Potulando,ID,,6d357f4d-d7d6-4dc8-aa3c-e003396e064f,,121.648987,-8.844744,12/22/19
810,9 Surrey Terrace,S,El Paraiso,MX,40050,8fd0c417-e029-4f1c-b435-3c925da147f9,GRO,-87.4337425,20.2019487,7/19/19
811,89202 Reindahl Avenue,XL,Krasnyy Kholm,RU,171679,9dd83b62-8d12-4726-93db-713349557e87,,37.1162575,58.0580802,5/4/18
812,9642 Hanover Hill,2XL,Zhongling,CN,,ab694422-2840-4934-a479-dfa182742fb8,,116.483259,28.435584,11/23/20
813,7899 Sachtjen Center,XL,Mexico,PH,2021,fc6eaf69-51d4-4d1c-9dfc-941303d55291,,121.0331004,14.4783119,11/26/20
,,L,,AM,,a73c67cb-b565-41cc-809c-f63909317824,,43.8464971,40.7929026,8/17/18
815,0955 Ronald Regan Center,2XL,Huangtu,CN,,b25b9393-c870-4bd4-937d-0a6d21835d6b,,113.459749,23.106401,8/26/19
816,133 Pearson Trail,S,Cikulahan,ID,,b0fba5cb-b144-4368-a32f-e8be2f0a05b7,,108.0375,-7.1569,10/14/18
817,58768 Cambridge Circle,2XL,Alburitel,PT,2490-005,f04f5e2e-daf8-4a2f-a9ef-64e3bb98a91d,14,-8.5226286,39.6445351,3/1/19
818,6 Nevada Terrace,XL,Juwana,ID,,2cef6587-b672-43fb-bb1d-de5fff48fa31,,111.1533456,-6.7099134,7/24/19
819,47725 Division Alley,3XL,Tukhlya,UA,,ae33750b-9643-4fea-ac43-8d551fbee2ca,,23.4793196,48.9234517,6/13/20
820,907 Hanson Terrace,M,Xikou,CN,,d23b7e5c-3477-4e93-8934-e4c792de3dbb,,121.28259,29.689847,9/4/20
821,640 Pleasure Crossing,2XL,Staryy Krym,UA,,16c1f558-d17d-41a5-9a53-3137409db9d0,,35.0863723,45.0274234,5/26/18
822,140 Oak Park,2XL,Sandia,PE,,d2a9abf9-42ad-47c0-b1e8-9e5376fcce03,,-69.4678265,-14.3175114,11/24/20
823,9651 Loftsgordon Point,XL,Kazan,RU,421991,96fc20ea-380c-4880-940f-4d758001f560,,30.3251493,59.9335031,3/7/18
824,6133 Rigney Road,3XL,La Maná,EC,,16630802-efc4-4f3a-9cad-94f640760624,,-79.2316042,-0.9411949,6/25/18
825,12 Sundown Pass,2XL,Cosmópolis,BR,13150-000,78ee9e46-c514-4c1b-8979-bb16e8eabd98,,-47.1947232,-22.6475546,6/17/19
826,7 Crowley Center,S,Yeysk,RU,404172,02f8feb6-38e5-4956-9d10-624f8ff5fa7c,,38.2755861,46.711547,9/15/18
827,93982 Mayer Circle,S,Suya,NG,,f4e590ae-9454-44b0-b602-34eeca54c01d,,3.179389,9.462591,6/18/19
828,1474 3rd Pass,2XL,Miandrarivo,MG,,904cf7a4-792e-4064-a6de-a3a45d98ee02,,46.751492,-19.44276,10/9/20
829,5450 Summerview Parkway,XL,Bouça,PT,4640-210,84091211-a914-4b6a-9527-8b5aa09933c9,13,-8.0638522,41.1588991,9/21/20
830,16 Barnett Pass,2XL,Babug,PH,9213,162b08cb-ef45-47f9-9bc9-df6b833636f8,,120.8130073,14.8744012,1/15/19
831,6140 Carberry Place,M,Pucacaca,PE,,e22e678a-931d-4a82-afa1-a180babfb5b9,,-76.3440537,-6.8506475,2/5/18
832,1047 Stone Corner Junction,XS,Pule,ID,,0a4027e7-fdf4-4d20-a5be-5d27120318a0,,111.5349059,-8.135667,5/23/20
833,27 Washington Terrace,3XL,Biscoitos,PT,9850-068,cb03b046-146d-4bdc-97d6-39800009671f,45,-28.0339781,38.6152027,7/8/20
834,82079 Scott Terrace,XS,Katav-Ivanovsk,RU,456113,920b0f03-da63-48ae-9fb6-ac5cc317153f,,58.2897934,54.7674474,7/24/20
835,3406 Di Loreto Park,XS,Lubumbashi,CD,,1fe28585-7e3a-449f-8319-d81bbc0fb55e,,27.5026174,-11.6876026,3/16/18
836,6001 Grasskamp Court,M,Tuanfeng,CN,,54b3ca5b-d428-4d52-9847-1749c95ed036,,114.872191,30.643569,6/19/18
837,2 Nelson Drive,S,Talisay,PH,4602,8947c7c1-49ba-45d9-82c2-d576dafabd61,,121.0130439,14.5618599,3/20/20
838,77 Jenifer Park,M,Biharamulo,TZ,,ffc2faaf-a5e4-4d30-b75a-16e2c0ad3909,,31.3141291,-2.6343036,11/12/19
839,90739 Homewood Place,2XL,Sayaxché,GT,12008,ca2e7077-27ea-4212-92ee-b9eba4e50e4c,,-90.1894032,16.5303424,12/3/19
840,3 Glendale Court,L,Ganchazi,CN,,ac7804d9-f56a-4b07-8384-b95e2125fc01,,127.181168,43.24417,8/1/20
841,9522 Banding Place,3XL,Linjiang,CN,,5d584667-d106-421e-a805-907aa1c0b391,,126.918087,41.811979,9/14/20
842,4472 Ryan Court,3XL,Guangshun,CN,,07b3ddbf-18ed-4caa-8ddc-38a37aad89e5,,113.290997,23.081924,7/8/19
843,912 Riverside Alley,2XL,Watulimo,ID,,581c586c-88f7-4639-891a-a4ff03c10be4,,111.7018452,-8.2702492,10/4/20
844,65 Drewry Way,3XL,La Jutosa,HN,,70a70ac9-952d-47d5-b4c3-8b71fd37240c,,-87.997164,15.6497514,12/31/20
845,36 Macpherson Way,XL,Hengshan,CN,,8d18ab50-8049-4ff2-be3f-b4898587c81b,,113.732809,39.672791,1/11/20
846,35 Mitchell Court,S,Lanlongkou,CN,,b52049ac-f8f8-4cbe-9e7d-ce8b8dac1419,,101.48989,36.769677,8/25/18
847,87669 Loftsgordon Crossing,2XL,Ḑawrān ad Daydah,YE,,d382e1b4-6203-4c42-87f0-24fccb09b7ff,,44.20664,14.73927,7/22/18
848,0 Bowman Plaza,M,Blučina,CZ,664 56,8e234fa7-223c-4c8a-8f31-eff66f3f9215,,16.6445006,49.0549661,5/23/18
849,7 Evergreen Street,XL,Iza,UA,,e98197ad-7dbd-4f8c-8e26-91971866ef29,,23.3302946,48.2162668,11/15/18
850,62793 Hansons Avenue,XS,Benito Juarez,MX,31540,cda2c967-8d61-4d58-8d0e-828006c5a0c2,COL,-106.8458626,28.42456,11/18/20
851,9 Swallow Terrace,XL,Leskovec pri Krškem,SI,8273,adc1b92f-fd95-4c9e-bf7a-c8e30733aeed,,15.4773182,45.9402271,11/11/20
852,4569 Schlimgen Pass,3XL,Aldeia de Juzo,PT,2750-015,643f2d4c-4d30-48a4-a1e2-7e6325272108,11,-9.4472984,38.7255705,1/27/19
853,0 Spohn Trail,M,Ludvika,SE,771 24,468344e1-7c66-49ce-b4a8-55f2a0c0da87,W,14.3822323,60.1387829,2/8/18
854,60617 Monica Road,3XL,Viljoenskroon,ZA,9521,d533ea00-3a6b-44c5-8011-6a4baae21cf4,,26.9528629,-27.1886944,10/15/20
855,731 Randy Circle,XL,Yeghegnut,AM,,53e5b082-2b52-4f77-9600-21d923a7f644,,45.3575191,39.8726158,11/1/19
856,5 Hayes Lane,XL,Akkol’,KZ,,13f05750-8c29-4016-8ea2-d7868156c4d9,,70.9359277,51.9956496,7/28/20
857,27 Bayside Crossing,M,Mashan,CN,,045ef743-ab0e-41b3-97be-925a6ecd9dae,,130.478187,45.212088,9/27/19
858,08 Park Meadow Alley,L,Quince Mil,PE,,0ce3b89b-0146-44cb-9d72-98a85789d4eb,,-70.7549896,-13.231069,10/9/18
859,22252 Eagan Crossing,3XL,Santarém,BR,58928-000,ca8a71a2-da03-4370-82e1-385e3cca1b71,,-38.4795129,-6.4835644,1/28/20
,,XS,,RU,,fef21c3c-cb8d-4ad4-b48e-a73779502f4a,,41.4352936,44.5140354,11/7/18
861,79029 Autumn Leaf Circle,M,Sanxi,CN,,4ba14959-586b-4418-84a8-4773c3f73a5c,,111.8568586,37.2425649,7/9/19
862,8 Basil Road,XS,Youdunjie,CN,,171dd6eb-8b07-4492-8550-b95be120b6d2,,116.64395,29.367424,11/24/20
863,36574 Continental Trail,3XL,Cireundang,ID,,93f9b1ec-8981-448a-ad6f-afbf14ba3a9c,,108.4795361,-6.9520475,6/10/20
864,6 Buhler Plaza,XS,Kalān Deh,AF,,c0391306-caa8-4de9-9d6f-21e24bc3ab31,,67.778633,33.1184269,2/7/20
865,962 Evergreen Road,XS,Imatra,FI,55910,f691b01c-c8fc-4c29-8120-31ea11eb5570,,28.9205449,61.2429355,10/30/18
866,5 Shelley Place,XS,Tigbao,PH,7043,b6daa926-e5d6-415b-b326-6492bc5bd69f,,123.3412743,7.8042011,5/13/20
867,41 Bartelt Parkway,2XL,Svitlovods’k,UA,,2859d693-517f-4753-be32-ddf0e7fd0a8c,,33.2284693,49.0496835,10/16/20
868,6143 Forest Dale Circle,L,Al Fashn,EG,,d612037a-79a1-4b4a-a3bf-f8a05a4ae6e0,,30.8991338,28.8228403,10/29/20
869,17919 Hudson Trail,3XL,Lugovoy,KZ,,615b188d-dc16-485e-8c84-20952d87edf1,,72.7617572,42.9438711,5/19/18
870,5 Sloan Crossing,XL,Pruzhany,BY,,b7b6c93c-9cab-4261-ae6d-f25c7416ee0a,,24.4554644,52.5557638,7/19/18
871,10447 Oneill Parkway,XS,Karlskrona,SE,371 47,7c5e78f6-2bf0-48c5-995a-04a69fd9c950,K,15.6309078,56.1993557,4/25/20
872,39 Summer Ridge Crossing,XS,Santa Lucía,HN,,4c2c7f80-8e1b-49cc-bdec-06a81488b9fb,,-87.1098612,14.1148241,2/26/19
873,97 Nevada Point,M,Leubatang,ID,,c0926d47-26b0-432c-ace5-1522e708b518,,123.7238308,-8.3124202,4/12/19
874,89 Goodland Terrace,2XL,Clermont-Ferrand,FR,63964 CEDEX 9,41f2a0f7-5568-490d-bb58-1970d90c2454,98,3.103119,45.0386871,4/15/19
875,52551 Northfield Avenue,S,Anilao,PH,5009,afd868cf-21b1-4b9b-b07a-9b52105fd4b1,,122.740723,11.0002604,2/6/18
876,6069 Tony Pass,M,Fengxi,CN,,557db8d6-0ebe-4199-aab0-123059136216,,121.474042,30.917795,4/7/18
877,78745 Hauk Place,M,Izborsk,RU,181518,253d5086-105c-460f-a9ab-be7ebd62311a,,27.8608831,57.708244,8/2/20
878,945 Jackson Way,XL,Jerez,GT,22010,b4d662a9-2c05-49d2-b5fe-8bf3b5f34147,,-102.9937166,22.6611943,1/22/19
879,14168 International Circle,XS,Matadi,CD,,1df2a192-7fb3-4213-bf3c-edd537e4b621,,13.4627375,-5.8508719,1/24/19
880,6 Spohn Point,XL,Bemposta,PT,4980-403,232ad355-4328-47b5-8aa1-137a7de6e4ac,16,-8.4685789,41.7973754,10/19/18
881,673 Haas Pass,2XL,Omoa,HN,,5e4a0abf-221b-4251-bf2d-f5fabc02065d,,-88.0265257,15.7790394,5/1/20
882,45842 Holy Cross Center,S,Cieurih Satu,ID,,70ee071d-4967-4b73-ad2a-2755021980b3,,108.6699011,-6.9667234,8/2/20
883,7 Graedel Way,M,Bobon,PH,6401,5829abf7-17f3-43d7-89cb-ce2ce5990a83,,124.5372661,12.5200531,3/6/18
884,6 Northport Circle,L,Hüremt,MN,,739a6a4a-241f-4013-b4e1-cfbdc02bc52f,,102.625198,48.659828,5/4/20
885,35982 Melody Drive,S,Ban Thaen,TH,36190,fb31699b-23ce-4298-adda-1e81cf3d8d57,,102.3692982,16.3793702,12/16/18
886,311 Briar Crest Lane,2XL,Kitakyūshū,JP,822-0003,a1b5c8a5-f379-43e0-ac55-b94d4bcf0c7b,,130.7620202,33.8580586,10/25/20
887,6514 Milwaukee Court,XS,Matozinhos,BR,35720-000,c1281a75-24a1-43f6-8572-3f8eafd91444,,-44.0871994,-19.5547969,9/4/20
888,69369 Redwing Circle,2XL,Ḩurayḑah,YE,,0b4667e0-d611-4ccd-b12f-17451aba0a2e,,48.18278,15.59861,5/1/18
889,009 Logan Plaza,2XL,Jhang Sadr,PK,52051,7f120fbe-1706-412a-b3dc-a93a3908d8eb,,72.3110986,31.2633956,6/29/18
890,3728 International Alley,3XL,Cibiru,ID,,e20c49a4-bc05-4953-ba50-9c093bf363b5,,107.7192104,-6.9163257,12/31/19
891,7 David Pass,XL,Tapayan,PH,1711,f8b0d970-7b97-405d-9ec9-d811e0ce64f5,,121.112687,14.5347758,5/9/20
892,4 Ohio Way,S,Ribnica na Pohorju,SI,2364,7ac6043c-6236-433d-a88a-a5e3114b65c8,,15.2675136,46.5356403,9/24/20
893,82029 Arizona Court,2XL,Shetan,CN,,f05ef18f-5925-4719-95e7-ff9fd426a7b2,,107.621139,29.98784,2/27/20
894,74885 Clemons Drive,M,Moroto,UG,,b1989bf6-dd48-435b-be64-9110e1fa93cb,,34.6579985,2.5282234,11/7/20
895,584 Luster Hill,3XL,Haarlem,NL,2004,f62dfa26-3abb-4b48-85ab-b934d20bc8b2,7,4.6195236,52.3626877,6/24/19
896,2973 8th Park,XS,Buchanan,LR,,6937ec8d-e046-4157-84da-7d835aa7dc97,,-10.0303723,5.887247,6/9/18
897,46 Summer Ridge Place,S,Cangkuang,ID,,fa50abd2-7595-4c43-9dd5-a2c274d8d890,,107.9146687,-7.1044542,6/13/20
898,5806 Anniversary Alley,3XL,Buchanan,LR,,7efe6f7a-7f66-4310-b8d1-60e9c8458a0d,,-10.0303723,5.887247,8/23/20
899,33200 David Court,2XL,Renko,FI,14300,25dab176-5aab-4c6c-9c7b-b437d0b944f5,,24.2869324,60.8936893,10/13/20
900,08837 Sommers Pass,XS,Tatou,CN,,d900d023-23ef-4129-bb56-3f939d2a24d2,,118.534074,24.607906,10/13/19
901,4 Bellgrove Park,L,Maulawin,PH,5105,2fbd15a7-5efa-4182-a1df-f037a08d6a95,,121.4106742,14.2813218,8/21/20
902,2461 Huxley Junction,S,Santiago del Estero,AR,4200,b0a29559-b086-49aa-ab1f-bbfda26da983,,-65.2546997,-26.8135107,3/17/20
903,840 Park Meadow Terrace,M,Vikhorevka,RU,665770,82b5a9ca-740a-4039-bd2e-3b4dca1c230d,,101.186866,56.114128,10/7/19
904,1 Judy Road,L,Kende,NG,,2198c540-eb9c-4a28-b69e-474ea87d818c,,4.2653854,11.5263357,8/9/20
905,83992 Debra Park,XS,Shache,CN,,952ba053-4f11-4719-bfed-060c0690b54d,,77.245761,38.414217,4/13/20
906,1979 Acker Road,M,Mahaba,PH,6215,92ffe0ff-9863-4aae-8e05-9b91419cc896,,121.7248195,12.9447713,7/10/19
907,89733 Thierer Hill,L,Caijiazha,CN,,b0aada4c-060a-49c9-ba9f-6690830a5bb0,,114.827038,30.910965,1/1/20
908,813 Namekagon Point,M,Inawashiro,JP,969-3288,4929e8af-0958-42dd-a016-2fec3f3885fe,,140.0611908,37.5743169,6/12/20
909,72222 Corscot Place,L,Lisiy Nos,RU,197755,c4bfeca6-a618-499b-a194-de46cb3693a9,,30.0046156,60.0128251,6/21/20
910,52 Anhalt Junction,S,Shiban,CN,,17059320-eb94-49c5-b5d2-35e0104b5ebe,,105.908525,27.114252,9/7/20
911,1 Lillian Hill,3XL,Nanjie,CN,,94e27f7b-25d7-423a-a590-0d39efeb9a5e,,116.456946,39.932164,5/22/20
912,63 Loomis Circle,2XL,Nantes,FR,44265 CEDEX 2,f6d97fae-e6cc-45d7-bd6b-b1d1aa337f77,B5,-1.5401497,47.2550409,10/10/18
913,6425 Jackson Street,XL,Hai Riêng,VN,,74a5c283-58ef-4a8d-9de0-c275d002f3c5,,108.8848569,12.9881784,1/1/21
914,3599 New Castle Circle,L,Pervomayskoye,RU,659607,0ed5d1c9-97b6-42e0-87ae-f36f16c8b48b,,83.777896,53.340959,3/30/20
915,548 Crownhardt Pass,3XL,Danderyd,SE,182 57,ad7a9451-528e-4905-a125-10a0935301be,AB,18.0310718,59.3927955,2/3/18
916,580 Anhalt Circle,XS,Ciseda,ID,,665728af-dfb2-44f5-ae8d-fc68b2473a1d,,107.9276672,-6.7796462,8/30/18
917,6 Tomscot Road,L,Ujmisht,AL,,25bff2f6-0bf1-459b-9988-20965f6fda71,,20.3755648,41.9238499,1/19/18
918,85 Gina Hill,M,Pęczniew,PL,99-235,8b40bc9a-8c62-414c-a787-f42d565306f0,,18.7885677,51.811764,10/31/18
919,447 Summer Ridge Park,M,Louta,CN,,8fb193c5-902b-42ce-a691-387087cb02c0,,120.142352,29.912769,5/5/19
920,24 Artisan Parkway,XL,Longxian Chengguanzhen,CN,,6d30fcdf-e595-40c8-adfb-a95d2f1bcb50,,106.836465,34.894093,5/11/19
921,3093 Briar Crest Way,XL,Nikopol,BG,5964,96b106ff-eaaa-4e19-9258-29b701fb87d1,,24.850714,43.654415,4/4/19
922,01 Blue Bill Park Park,L,Ban Muang,TH,47140,7f65c28e-e9ea-4bea-a11f-707ac10fdc8d,,103.4974258,17.9053046,6/18/18
923,3915 Erie Avenue,XS,Sanxiang,CN,,29e8f4da-59d0-415b-8e09-e312cd19a829,,113.440958,22.358169,10/8/20
924,276 Roxbury Court,3XL,Zhifang,CN,,bd81d51e-b5f4-4a3d-9110-4fe4c4a7d5c3,,116.317369,35.2901,12/6/19
925,522 Clemons Plaza,XS,Cihideung Satu,ID,,3feeb223-4818-4c40-9fad-9bdbb62da4ae,,106.3483779,-6.9028171,10/15/18
926,6216 Grayhawk Circle,3XL,Guijalo,PH,7113,51a9da45-6ee7-469f-848f-c8a71d0d7612,,123.8623691,13.7527691,7/22/18
927,16097 Petterle Parkway,3XL,Sridadi,ID,,bfd677ee-5f5c-4955-aa51-755d2ede3d55,,104.5247463,-4.232717,12/25/20
928,74437 Hollow Ridge Place,L,Changle,CN,,b66421e1-2fed-4652-9521-f3707c89800c,,119.523266,25.962888,7/31/19
929,9918 Eastlawn Place,S,Maoqitun,CN,,b242825b-8643-4917-869b-d278052215bf,,127.082675,44.760391,9/20/19
930,73 Ilene Court,L,Sundsvall,SE,851 78,63a7ba5c-a825-46dd-9c09-339f3236a853,Y,17.2842162,62.3946271,1/28/20
931,6161 Fair Oaks Crossing,3XL,Damietta,EG,,1a436d00-9040-4996-9216-54a9acf46ce8,,31.8144434,31.4175388,1/6/18
932,44155 Corscot Crossing,XS,Uwa,ID,,d7cf1549-0c30-4e29-8eeb-baa455231a3d,,107.5902556,-6.8637417,8/12/18
933,835 Nevada Hill,XL,Timoulilt,MA,,b49e9a7f-8303-401f-bda9-2701861f1c4c,,-6.4649964,32.2066153,4/15/19
934,829 Northview Terrace,3XL,Anak,KP,,807a6ce5-064b-4c6d-8601-4f12fbed634f,,125.4946236,38.504559,9/15/18
935,04 Heath Pass,M,Sambopinggir,ID,,8f90094f-78a6-4fa3-bf20-4b86b5cf83c6,,112.4798088,-7.0215218,8/31/18
936,1 Texas Court,XS,Xiying,CN,,e36430fe-814d-4fe0-8075-02757c2ada70,,119.823308,31.340637,4/3/18
937,4897 Twin Pines Court,S,Ballyboden,IE,D6W,3617900d-736d-40c9-a00d-c33e907eb4a0,,-6.3049392,53.3021194,2/14/20
938,01 Declaration Crossing,S,Selat,ID,,0fb8a00e-6688-4915-8c88-c5a950240780,,103.449501,-1.550129,1/10/20
939,683 Elka Crossing,XS,Néa Plágia,GR,,28ca98ad-a916-4e02-9a5c-5b184f119178,,23.2039759,40.2655961,12/11/18
940,21 Hagan Place,M,Zeqin,CN,,6640d2b9-86de-438d-b92a-f8136905c8c7,,116.023145,25.84122,5/13/18
941,118 Bashford Center,3XL,Zürich,CH,8012,caa912c2-827a-4319-bbe1-14c2a54882c0,ZH,8.5113801,47.3774041,11/26/19
942,1 Forest Alley,3XL,Coruripe,BR,57230-000,65b7408e-0020-43f9-ab7c-67ad4a95d27e,,-36.2196853,-10.0519585,8/25/19
943,48 Nancy Junction,XS,Sorol,FM,,c9f384a1-1900-4026-9e7e-1872fddd54ec,,140.4108333,8.1333333,10/30/19
944,43 Division Pass,3XL,Vélizy-Villacoublay,FR,78942 CEDEX,d1b09086-6736-4644-aad9-51059425a081,A8,2.2161608,48.7724625,9/21/20
945,03 Burrows Plaza,S,Erandique,HN,,4bce07ab-652c-490a-a9d7-e7d64b4feab3,,-88.4670322,14.2376109,5/30/18
946,5300 Mallard Park,3XL,Dordrecht,ZA,5436,8629c0ab-47d9-4044-885a-2f3efef8c607,,27.03523,-31.3699,1/29/20
947,17 Derek Terrace,S,Melbourne,AU,8383,0dc1f930-a357-43dd-a819-4729ce287487,VIC,144.9630576,-37.8136276,5/25/19
948,295 Colorado Hill,3XL,Fengcun,CN,,fc4859f4-b5bd-41da-b5a7-ecbb24013852,,113.2446381,23.0886013,4/8/19
949,82 Tennyson Terrace,2XL,Shengli,CN,,577bba80-17d7-45b3-abda-41520badb40c,,120.1561748,30.2979687,10/5/19
950,79626 Corry Place,2XL,Chimanimani,ZW,,4d774f11-a71a-40e6-b8e0-fdb1158753c0,,32.866667,-19.8,12/4/20
